Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,206280,-,-,-,34.65,-118.14,-8,747,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,DNI,GHI,Cloud Type
2006,6,28,2,30,23.6,0,0,7
2006,6,28,3,30,23.5,0,0,8
2006,6,28,4,30,24.400000000000002,0,0,3
2006,6,28,5,30,27.1,335,92,1
2006,6,28,6,30,30.700000000000003,619,285,0
2006,6,28,7,30,33.4,761,495,0
2006,6,28,8,30,35.300000000000004,839,690,0
2006,6,28,9,30,36.7,882,850,0
2006,6,28,10,30,37.7,889,959,0
2006,6,28,11,30,38.2,899,1016,1
2006,6,28,12,30,38.300000000000004,896,1009,0
2006,6,28,13,30,38.1,845,936,0
2006,6,28,14,30,37.6,585,741,8
2006,6,28,15,30,36.7,0,17,8
2006,6,28,16,30,35.4,728,464,0
2006,6,28,17,30,33,66,194,3
2006,6,28,18,30,29.700000000000003,2,50,3
2006,6,28,19,30,27.400000000000002,0,0,0
2006,6,28,20,30,26.400000000000002,0,0,0
2006,6,28,21,30,25.6,0,0,0
2006,6,28,22,30,25,0,0,0
2006,6,28,23,30,24.700000000000003,0,0,0
2006,6,29,0,30,24.200000000000003,0,0,0
2006,6,29,1,30,23.5,0,0,0
2006,6,29,2,30,22.700000000000003,0,0,0
2006,6,29,3,30,21.900000000000002,0,0,0
2006,6,29,4,30,22.5,0,0,1
2006,6,29,5,30,25.1,1,50,3
2006,6,29,6,30,29,647,286,1
2006,6,29,7,30,33,790,494,0
2006,6,29,8,30,35.4,854,686,0
2006,6,29,9,30,37.1,890,842,0
2006,6,29,10,30,38.2,387,811,3
2006,6,29,11,30,39,905,1006,0
2006,6,29,12,30,39.300000000000004,899,1001,0
2006,6,29,13,30,39.300000000000004,693,907,2
2006,6,29,14,30,38.7,863,821,0
2006,6,29,15,30,37.7,809,655,0
2006,6,29,16,30,36.2,725,460,1
2006,6,29,17,30,34,582,254,0
2006,6,29,18,30,30.900000000000002,305,71,0
2006,6,29,19,30,28.5,0,0,0
2006,6,29,20,30,27.5,0,0,0
2006,6,29,21,30,26.700000000000003,0,0,0
2006,6,29,22,30,26,0,0,0
2006,6,29,23,30,25.5,0,0,0
2006,6,30,0,30,25.1,0,0,0
2006,6,30,1,30,24.3,0,0,1
2006,6,30,2,30,23.3,0,0,0
2006,6,30,3,30,22.5,0,0,0
2006,6,30,4,30,22.6,0,0,1
2006,6,30,5,30,24.6,367,92,0
2006,6,30,6,30,28.1,626,282,0
2006,6,30,7,30,32.2,753,487,0
2006,6,30,8,30,35.7,826,679,0
2006,6,30,9,30,37.800000000000004,871,839,0
2006,6,30,10,30,39.1,906,954,0
2006,6,30,11,30,40,916,1010,0
2006,6,30,12,30,40.400000000000006,914,1006,0
2006,6,30,13,30,40.400000000000006,901,942,0
2006,6,30,14,30,39.900000000000006,871,822,0
2006,6,30,15,30,38.900000000000006,825,658,0
2006,6,30,16,30,37.4,753,464,0
2006,6,30,17,30,35.2,611,257,0
2006,6,30,18,30,32.2,329,72,0
2006,6,30,19,30,29.900000000000002,0,0,0
2006,6,30,20,30,28.5,0,0,0
2006,6,30,21,30,27.3,0,0,0
2006,6,30,22,30,26.3,0,0,0
2006,6,30,23,30,25.400000000000002,0,0,0
2006,7,1,0,30,24.400000000000002,0,0,0
2006,7,1,1,30,23.400000000000002,0,0,0
2006,7,1,2,30,22.6,0,0,0
2006,7,1,3,30,22,0,0,0
2006,7,1,4,30,22.400000000000002,0,0,0
2006,7,1,5,30,24.6,395,93,0
2006,7,1,6,30,28.3,646,284,0
2006,7,1,7,30,32.7,786,494,0
2006,7,1,8,30,36.300000000000004,853,687,0
2006,7,1,9,30,38.5,894,848,0
2006,7,1,10,30,40,917,961,0
2006,7,1,11,30,40.800000000000004,923,1017,0
2006,7,1,12,30,41.300000000000004,916,1013,0
2006,7,1,13,30,41.2,901,946,0
2006,7,1,14,30,40.6,870,825,0
2006,7,1,15,30,39.6,820,660,0
2006,7,1,16,30,38.1,759,467,0
2006,7,1,17,30,35.7,617,259,0
2006,7,1,18,30,32.4,338,72,0
2006,7,1,19,30,29.900000000000002,0,0,0
2006,7,1,20,30,28.6,0,0,0
2006,7,1,21,30,27.3,0,0,0
2006,7,1,22,30,26.3,0,0,0
2006,7,1,23,30,25.400000000000002,0,0,0
2006,7,2,0,30,24.5,0,0,0
2006,7,2,1,30,23.6,0,0,0
2006,7,2,2,30,22.900000000000002,0,0,0
2006,7,2,3,30,22.3,0,0,0
2006,7,2,4,30,22.900000000000002,0,0,0
2006,7,2,5,30,25.3,380,91,0
2006,7,2,6,30,29,623,281,0
2006,7,2,7,30,33.4,769,490,0
2006,7,2,8,30,36.7,834,682,0
2006,7,2,9,30,38.5,869,839,0
2006,7,2,10,30,39.6,703,889,8
2006,7,2,11,30,40,875,998,8
2006,7,2,12,30,39.900000000000006,612,825,8
2006,7,2,13,30,39.5,706,755,7
2006,7,2,14,30,38.7,824,809,0
2006,7,2,15,30,37.7,769,644,0
2006,7,2,16,30,36.5,729,459,0
2006,7,2,17,30,34.4,588,254,0
2006,7,2,18,30,31.3,307,71,0
2006,7,2,19,30,28.700000000000003,0,0,0
2006,7,2,20,30,27.200000000000003,0,0,0
2006,7,2,21,30,26,0,0,0
2006,7,2,22,30,25.200000000000003,0,0,0
2006,7,2,23,30,24.700000000000003,0,0,0
2006,7,3,0,30,24.5,0,0,0
2006,7,3,1,30,24.200000000000003,0,0,0
2006,7,3,2,30,23.900000000000002,0,0,0
2006,7,3,3,30,23.700000000000003,0,0,0
2006,7,3,4,30,24.200000000000003,0,0,0
2006,7,3,5,30,26.1,302,84,0
2006,7,3,6,30,29.5,551,268,0
2006,7,3,7,30,32.9,701,472,0
2006,7,3,8,30,35.300000000000004,774,662,0
2006,7,3,9,30,37.1,818,819,1
2006,7,3,10,30,38.300000000000004,648,903,2
2006,7,3,11,30,39.1,745,944,8
2006,7,3,12,30,39.2,714,934,8
2006,7,3,13,30,38.800000000000004,632,854,8
2006,7,3,14,30,38,601,752,8
2006,7,3,15,30,36.7,347,567,3
2006,7,3,16,30,35,652,447,0
2006,7,3,17,30,32.6,497,244,0
2006,7,3,18,30,29.700000000000003,212,66,0
2006,7,3,19,30,27.3,0,0,1
2006,7,3,20,30,26,0,0,0
2006,7,3,21,30,25.400000000000002,0,0,7
2006,7,3,22,30,25.1,0,0,3
2006,7,3,23,30,24.900000000000002,0,0,0
2006,7,4,0,30,24.6,0,0,0
2006,7,4,1,30,24,0,0,0
2006,7,4,2,30,23.3,0,0,0
2006,7,4,3,30,22.700000000000003,0,0,0
2006,7,4,4,30,23,0,0,0
2006,7,4,5,30,24.8,262,81,0
2006,7,4,6,30,27.900000000000002,532,264,0
2006,7,4,7,30,31.1,730,474,0
2006,7,4,8,30,33.7,805,664,0
2006,7,4,9,30,35.6,850,824,0
2006,7,4,10,30,37,869,935,0
2006,7,4,11,30,37.800000000000004,876,989,0
2006,7,4,12,30,38,868,985,0
2006,7,4,13,30,37.800000000000004,869,926,0
2006,7,4,14,30,37,834,807,0
2006,7,4,15,30,35.800000000000004,782,644,0
2006,7,4,16,30,34.300000000000004,719,454,0
2006,7,4,17,30,32.300000000000004,581,251,0
2006,7,4,18,30,29.6,306,69,0
2006,7,4,19,30,27.200000000000003,0,0,0
2006,7,4,20,30,25.6,0,0,0
2006,7,4,21,30,24.400000000000002,0,0,0
2006,7,4,22,30,23.400000000000002,0,0,0
2006,7,4,23,30,22.5,0,0,0
2006,7,5,0,30,21.700000000000003,0,0,0
2006,7,5,1,30,21.200000000000003,0,0,0
2006,7,5,2,30,20.8,0,0,0
2006,7,5,3,30,20.5,0,0,0
2006,7,5,4,30,21.1,0,0,0
2006,7,5,5,30,23.400000000000002,359,85,0
2006,7,5,6,30,26.900000000000002,627,274,0
2006,7,5,7,30,30.900000000000002,768,482,0
2006,7,5,8,30,34,843,677,0
2006,7,5,9,30,35.9,885,838,0
2006,7,5,10,30,37.1,901,949,0
2006,7,5,11,30,37.6,907,1006,0
2006,7,5,12,30,37.7,900,1002,0
2006,7,5,13,30,37.4,884,938,0
2006,7,5,14,30,36.6,859,821,0
2006,7,5,15,30,35.4,818,658,0
2006,7,5,16,30,33.800000000000004,763,467,0
2006,7,5,17,30,31.6,634,261,0
2006,7,5,18,30,28.5,355,73,0
2006,7,5,19,30,25.8,0,0,0
2006,7,5,20,30,24.3,0,0,0
2006,7,5,21,30,23.1,0,0,0
2006,7,5,22,30,22.1,0,0,0
2006,7,5,23,30,21.3,0,0,0
2006,7,6,0,30,20.6,0,0,0
2006,7,6,1,30,19.900000000000002,0,0,0
2006,7,6,2,30,19.3,0,0,0
2006,7,6,3,30,18.6,0,0,0
2006,7,6,4,30,19.200000000000003,0,0,0
2006,7,6,5,30,21.6,432,93,0
2006,7,6,6,30,25.5,702,293,0
2006,7,6,7,30,29.6,829,509,0
2006,7,6,8,30,32.5,898,710,0
2006,7,6,9,30,34.4,938,876,0
2006,7,6,10,30,35.9,960,993,0
2006,7,6,11,30,36.9,968,1052,0
2006,7,6,12,30,37.4,966,1049,0
2006,7,6,13,30,37.5,952,983,0
2006,7,6,14,30,37,925,860,0
2006,7,6,15,30,35.9,879,690,0
2006,7,6,16,30,34.300000000000004,804,487,0
2006,7,6,17,30,31.6,668,271,0
2006,7,6,18,30,27.700000000000003,375,75,0
2006,7,6,19,30,25,0,0,0
2006,7,6,20,30,23.8,0,0,0
2006,7,6,21,30,22.700000000000003,0,0,0
2006,7,6,22,30,21.700000000000003,0,0,0
2006,7,6,23,30,20.8,0,0,0
2006,7,7,0,30,20,0,0,0
2006,7,7,1,30,19.200000000000003,0,0,0
2006,7,7,2,30,18.5,0,0,0
2006,7,7,3,30,17.8,0,0,0
2006,7,7,4,30,18.5,0,0,0
2006,7,7,5,30,21.400000000000002,462,94,0
2006,7,7,6,30,25.5,733,299,0
2006,7,7,7,30,30.3,859,518,0
2006,7,7,8,30,34.300000000000004,921,717,0
2006,7,7,9,30,36.9,960,884,0
2006,7,7,10,30,38.400000000000006,976,999,0
2006,7,7,11,30,39.300000000000004,979,1055,0
2006,7,7,12,30,39.7,971,1047,0
2006,7,7,13,30,39.5,949,975,0
2006,7,7,14,30,38.900000000000006,914,848,0
2006,7,7,15,30,37.9,863,677,0
2006,7,7,16,30,36.4,796,478,0
2006,7,7,17,30,34,656,265,0
2006,7,7,18,30,30.700000000000003,361,73,0
2006,7,7,19,30,28.400000000000002,0,0,0
2006,7,7,20,30,27.5,0,0,0
2006,7,7,21,30,26.6,0,0,0
2006,7,7,22,30,25.8,0,0,0
2006,7,7,23,30,25.1,0,0,0
2006,7,8,0,30,24.5,0,0,0
2006,7,8,1,30,24,0,0,0
2006,7,8,2,30,23.6,0,0,0
2006,7,8,3,30,23.3,0,0,0
2006,7,8,4,30,24.1,0,0,0
2006,7,8,5,30,26.900000000000002,321,80,0
2006,7,8,6,30,31,601,268,0
2006,7,8,7,30,34.6,754,478,0
2006,7,8,8,30,36.800000000000004,832,672,0
2006,7,8,9,30,38.300000000000004,876,834,0
2006,7,8,10,30,39.400000000000006,898,948,0
2006,7,8,11,30,40,906,1007,0
2006,7,8,12,30,40.2,700,960,2
2006,7,8,13,30,39.800000000000004,878,937,0
2006,7,8,14,30,39,839,816,0
2006,7,8,15,30,37.800000000000004,782,649,0
2006,7,8,16,30,36.300000000000004,704,456,0
2006,7,8,17,30,34.2,169,213,3
2006,7,8,18,30,31.3,230,66,0
2006,7,8,19,30,29.1,0,0,0
2006,7,8,20,30,28,0,0,0
2006,7,8,21,30,27.200000000000003,0,0,7
2006,7,8,22,30,26.400000000000002,0,0,4
2006,7,8,23,30,25.8,0,0,0
2006,7,9,0,30,25,0,0,0
2006,7,9,1,30,24.3,0,0,0
2006,7,9,2,30,23.400000000000002,0,0,0
2006,7,9,3,30,22.6,0,0,0
2006,7,9,4,30,23.1,0,0,0
2006,7,9,5,30,25.6,307,79,0
2006,7,9,6,30,29.200000000000003,590,267,0
2006,7,9,7,30,33,744,477,0
2006,7,9,8,30,35.9,823,672,0
2006,7,9,9,30,37.800000000000004,869,834,0
2006,7,9,10,30,39,906,953,0
2006,7,9,11,30,39.7,912,1010,0
2006,7,9,12,30,39.900000000000006,905,1006,0
2006,7,9,13,30,39.6,908,947,0
2006,7,9,14,30,38.900000000000006,881,829,0
2006,7,9,15,30,37.800000000000004,836,664,0
2006,7,9,16,30,36.4,775,470,0
2006,7,9,17,30,34.2,643,261,0
2006,7,9,18,30,31.200000000000003,362,72,0
2006,7,9,19,30,28.8,0,0,0
2006,7,9,20,30,27.3,0,0,0
2006,7,9,21,30,26.1,0,0,0
2006,7,9,22,30,25,0,0,0
2006,7,9,23,30,24.1,0,0,0
2006,7,10,0,30,23.3,0,0,0
2006,7,10,1,30,22.700000000000003,0,0,0
2006,7,10,2,30,22.200000000000003,0,0,0
2006,7,10,3,30,21.8,0,0,0
2006,7,10,4,30,22.3,0,0,0
2006,7,10,5,30,24.5,376,82,0
2006,7,10,6,30,28.400000000000002,651,275,0
2006,7,10,7,30,32.9,785,486,0
2006,7,10,8,30,36.1,856,682,0
2006,7,10,9,30,37.7,896,843,0
2006,7,10,10,30,38.7,917,957,0
2006,7,10,11,30,39.2,927,1016,0
2006,7,10,12,30,39.2,922,1011,0
2006,7,10,13,30,38.900000000000006,908,949,0
2006,7,10,14,30,38.2,881,829,0
2006,7,10,15,30,37.1,840,665,0
2006,7,10,16,30,35.7,781,472,0
2006,7,10,17,30,33.4,651,262,0
2006,7,10,18,30,30.200000000000003,363,72,0
2006,7,10,19,30,27.5,0,0,0
2006,7,10,20,30,26,0,0,0
2006,7,10,21,30,24.900000000000002,0,0,0
2006,7,10,22,30,24.1,0,0,0
2006,7,10,23,30,23.400000000000002,0,0,0
2006,7,11,0,30,22.8,0,0,0
2006,7,11,1,30,22.400000000000002,0,0,0
2006,7,11,2,30,21.900000000000002,0,0,0
2006,7,11,3,30,21.5,0,0,0
2006,7,11,4,30,22,0,0,0
2006,7,11,5,30,24.3,354,80,0
2006,7,11,6,30,28,646,273,0
2006,7,11,7,30,31.700000000000003,799,489,0
2006,7,11,8,30,34,875,690,0
2006,7,11,9,30,35.6,921,858,0
2006,7,11,10,30,36.6,945,978,0
2006,7,11,11,30,37,954,1038,0
2006,7,11,12,30,37,955,1039,0
2006,7,11,13,30,36.6,947,975,0
2006,7,11,14,30,35.800000000000004,925,856,0
2006,7,11,15,30,34.7,885,689,0
2006,7,11,16,30,33.2,814,486,0
2006,7,11,17,30,30.900000000000002,683,270,0
2006,7,11,18,30,27.6,391,73,0
2006,7,11,19,30,25.1,0,0,0
2006,7,11,20,30,24.1,0,0,0
2006,7,11,21,30,23.6,0,0,0
2006,7,11,22,30,23.200000000000003,0,0,0
2006,7,11,23,30,22.700000000000003,0,0,0
2006,7,12,0,30,22.1,0,0,0
2006,7,12,1,30,21.5,0,0,0
2006,7,12,2,30,20.900000000000002,0,0,0
2006,7,12,3,30,20.400000000000002,0,0,0
2006,7,12,4,30,20.8,0,0,0
2006,7,12,5,30,23.3,431,85,0
2006,7,12,6,30,27.1,710,285,0
2006,7,12,7,30,30.5,832,501,0
2006,7,12,8,30,33.1,906,706,0
2006,7,12,9,30,35.300000000000004,946,874,0
2006,7,12,10,30,37.1,969,993,0
2006,7,12,11,30,38.400000000000006,979,1054,0
2006,7,12,12,30,39.1,979,1052,0
2006,7,12,13,30,39.2,965,987,0
2006,7,12,14,30,38.6,935,860,0
2006,7,12,15,30,37.4,891,690,0
2006,7,12,16,30,35.7,808,484,0
2006,7,12,17,30,32.9,671,268,0
2006,7,12,18,30,29.1,372,72,0
2006,7,12,19,30,26.6,0,0,0
2006,7,12,20,30,25.8,0,0,0
2006,7,12,21,30,25.1,0,0,0
2006,7,12,22,30,24.200000000000003,0,0,0
2006,7,12,23,30,23.3,0,0,0
2006,7,13,0,30,22.5,0,0,0
2006,7,13,1,30,21.700000000000003,0,0,0
2006,7,13,2,30,21,0,0,0
2006,7,13,3,30,20.400000000000002,0,0,0
2006,7,13,4,30,21,0,0,0
2006,7,13,5,30,24,439,84,0
2006,7,13,6,30,28.3,715,284,0
2006,7,13,7,30,32.300000000000004,849,503,0
2006,7,13,8,30,35.4,913,702,0
2006,7,13,9,30,37.5,947,866,0
2006,7,13,10,30,39.1,969,984,0
2006,7,13,11,30,40.2,974,1041,0
2006,7,13,12,30,40.7,971,1039,0
2006,7,13,13,30,40.800000000000004,957,972,0
2006,7,13,14,30,40.400000000000006,930,851,0
2006,7,13,15,30,39.400000000000006,886,681,0
2006,7,13,16,30,37.800000000000004,821,481,0
2006,7,13,17,30,34.9,692,268,0
2006,7,13,18,30,30.8,399,72,0
2006,7,13,19,30,28.1,0,0,0
2006,7,13,20,30,26.900000000000002,0,0,0
2006,7,13,21,30,26,0,0,0
2006,7,13,22,30,25.200000000000003,0,0,0
2006,7,13,23,30,24.5,0,0,0
2006,7,14,0,30,23.900000000000002,0,0,0
2006,7,14,1,30,23.200000000000003,0,0,0
2006,7,14,2,30,22.700000000000003,0,0,0
2006,7,14,3,30,22.200000000000003,0,0,0
2006,7,14,4,30,22.8,0,0,0
2006,7,14,5,30,25.5,429,81,0
2006,7,14,6,30,29.6,705,278,0
2006,7,14,7,30,33.7,834,492,0
2006,7,14,8,30,36.7,897,689,0
2006,7,14,9,30,38.6,935,855,0
2006,7,14,10,30,40.2,940,968,0
2006,7,14,11,30,41.300000000000004,952,1028,0
2006,7,14,12,30,41.900000000000006,948,1023,0
2006,7,14,13,30,42.2,918,956,0
2006,7,14,14,30,41.800000000000004,887,833,0
2006,7,14,15,30,40.900000000000006,839,666,0
2006,7,14,16,30,39.5,776,469,0
2006,7,14,17,30,36.7,636,257,0
2006,7,14,18,30,33,340,68,0
2006,7,14,19,30,30.700000000000003,0,0,0
2006,7,14,20,30,29.6,0,0,0
2006,7,14,21,30,28.200000000000003,0,0,0
2006,7,14,22,30,26.900000000000002,0,0,0
2006,7,14,23,30,25.900000000000002,0,0,0
2006,7,15,0,30,25,0,0,0
2006,7,15,1,30,24.3,0,0,0
2006,7,15,2,30,23.700000000000003,0,0,0
2006,7,15,3,30,23.200000000000003,0,0,0
2006,7,15,4,30,24,0,0,0
2006,7,15,5,30,26.8,390,77,0
2006,7,15,6,30,30.8,668,269,0
2006,7,15,7,30,35.4,779,476,0
2006,7,15,8,30,39.1,849,671,0
2006,7,15,9,30,41.2,889,832,0
2006,7,15,10,30,42.6,912,947,0
2006,7,15,11,30,43.300000000000004,920,1004,0
2006,7,15,12,30,43.7,918,1002,0
2006,7,15,13,30,43.800000000000004,917,943,0
2006,7,15,14,30,43.300000000000004,891,826,0
2006,7,15,15,30,42.300000000000004,846,661,0
2006,7,15,16,30,40.800000000000004,766,463,0
2006,7,15,17,30,38.2,623,253,0
2006,7,15,18,30,34.4,318,65,0
2006,7,15,19,30,31.400000000000002,0,0,0
2006,7,15,20,30,29.8,0,0,0
2006,7,15,21,30,28.5,0,0,0
2006,7,15,22,30,27.5,0,0,0
2006,7,15,23,30,26.8,0,0,0
2006,7,16,0,30,26.3,0,0,0
2006,7,16,1,30,25.900000000000002,0,0,0
2006,7,16,2,30,25.400000000000002,0,0,0
2006,7,16,3,30,24.700000000000003,0,0,0
2006,7,16,4,30,25.1,0,0,0
2006,7,16,5,30,27.200000000000003,272,68,0
2006,7,16,6,30,30.400000000000002,565,252,0
2006,7,16,7,30,34.2,710,458,0
2006,7,16,8,30,37.300000000000004,782,649,0
2006,7,16,9,30,39.400000000000006,817,807,0
2006,7,16,10,30,40.800000000000004,809,912,0
2006,7,16,11,30,41.5,800,965,0
2006,7,16,12,30,41.7,783,958,0
2006,7,16,13,30,41.5,790,902,0
2006,7,16,14,30,41.1,472,751,3
2006,7,16,15,30,40.300000000000004,715,626,0
2006,7,16,16,30,39.2,643,437,0
2006,7,16,17,30,37,508,236,0
2006,7,16,18,30,33.6,221,59,0
2006,7,16,19,30,30.700000000000003,0,0,0
2006,7,16,20,30,29,0,0,0
2006,7,16,21,30,27.8,0,0,0
2006,7,16,22,30,26.900000000000002,0,0,0
2006,7,16,23,30,26.200000000000003,0,0,1
2006,7,17,0,30,25.6,0,0,7
2006,7,17,1,30,24.900000000000002,0,0,7
2006,7,17,2,30,24.3,0,0,7
2006,7,17,3,30,23.6,0,0,7
2006,7,17,4,30,23.700000000000003,0,0,7
2006,7,17,5,30,25,18,58,7
2006,7,17,6,30,27.1,0,61,4
2006,7,17,7,30,29.400000000000002,27,264,4
2006,7,17,8,30,31.900000000000002,123,409,7
2006,7,17,9,30,34.9,506,733,8
2006,7,17,10,30,37.800000000000004,661,865,8
2006,7,17,11,30,39.7,736,912,8
2006,7,17,12,30,40.6,817,962,0
2006,7,17,13,30,40.5,797,899,0
2006,7,17,14,30,39.800000000000004,737,775,0
2006,7,17,15,30,38.5,497,578,8
2006,7,17,16,30,36.6,0,19,4
2006,7,17,17,30,34.1,17,126,8
2006,7,17,18,30,31.3,2,40,7
2006,7,17,19,30,29.1,0,0,8
2006,7,17,20,30,27.700000000000003,0,0,7
2006,7,17,21,30,26.6,0,0,4
2006,7,17,22,30,25.8,0,0,7
2006,7,17,23,30,24.900000000000002,0,0,7
2006,7,18,0,30,24.200000000000003,0,0,7
2006,7,18,1,30,23.8,0,0,0
2006,7,18,2,30,23.5,0,0,3
2006,7,18,3,30,23.3,0,0,1
2006,7,18,4,30,23.3,0,0,7
2006,7,18,5,30,24.3,2,39,7
2006,7,18,6,30,26.200000000000003,389,228,8
2006,7,18,7,30,28.700000000000003,11,224,4
2006,7,18,8,30,31.200000000000003,0,143,4
2006,7,18,9,30,33.7,104,519,3
2006,7,18,10,30,36.2,156,637,4
2006,7,18,11,30,38.2,499,815,8
2006,7,18,12,30,39.2,837,963,0
2006,7,18,13,30,39.300000000000004,816,899,0
2006,7,18,14,30,38.6,758,778,0
2006,7,18,15,30,37.5,685,614,0
2006,7,18,16,30,36.2,566,419,0
2006,7,18,17,30,34.4,378,219,0
2006,7,18,18,30,32.2,107,49,0
2006,7,18,19,30,30.3,0,0,1
2006,7,18,20,30,29,0,0,1
2006,7,18,21,30,28.1,0,0,1
2006,7,18,22,30,27.400000000000002,0,0,0
2006,7,18,23,30,26.700000000000003,0,0,0
2006,7,19,0,30,26.1,0,0,0
2006,7,19,1,30,25.5,0,0,0
2006,7,19,2,30,24.900000000000002,0,0,0
2006,7,19,3,30,24.3,0,0,0
2006,7,19,4,30,24.3,0,0,0
2006,7,19,5,30,25.8,212,59,0
2006,7,19,6,30,28.900000000000002,509,237,0
2006,7,19,7,30,32.5,662,439,0
2006,7,19,8,30,35.4,752,631,0
2006,7,19,9,30,37.4,806,792,0
2006,7,19,10,30,38.900000000000006,865,915,0
2006,7,19,11,30,39.800000000000004,874,973,0
2006,7,19,12,30,40.1,679,928,2
2006,7,19,13,30,39.7,844,907,0
2006,7,19,14,30,38.800000000000004,711,753,8
2006,7,19,15,30,37.5,696,622,8
2006,7,19,16,30,35.800000000000004,366,410,3
2006,7,19,17,30,33.6,506,232,0
2006,7,19,18,30,31.1,208,55,0
2006,7,19,19,30,28.900000000000002,0,0,0
2006,7,19,20,30,27.400000000000002,0,0,0
2006,7,19,21,30,26.400000000000002,0,0,3
2006,7,19,22,30,25.700000000000003,0,0,0
2006,7,19,23,30,25.400000000000002,0,0,3
2006,7,20,0,30,25.200000000000003,0,0,7
2006,7,20,1,30,24.8,0,0,0
2006,7,20,2,30,24.5,0,0,0
2006,7,20,3,30,24.200000000000003,0,0,0
2006,7,20,4,30,24.6,0,0,0
2006,7,20,5,30,26.3,210,58,0
2006,7,20,6,30,29.5,499,235,0
2006,7,20,7,30,33.4,647,436,0
2006,7,20,8,30,36.5,734,627,0
2006,7,20,9,30,38.800000000000004,784,789,0
2006,7,20,10,30,40.2,843,910,0
2006,7,20,11,30,41,846,967,0
2006,7,20,12,30,40.900000000000006,622,866,8
2006,7,20,13,30,40.300000000000004,471,742,7
2006,7,20,14,30,39.2,642,757,8
2006,7,20,15,30,38.1,0,34,6
2006,7,20,16,30,36.7,38,231,6
2006,7,20,17,30,35,436,222,0
2006,7,20,18,30,32.800000000000004,0,24,4
2006,7,20,19,30,31.1,0,0,3
2006,7,20,20,30,30,0,0,3
2006,7,20,21,30,29.1,0,0,0
2006,7,20,22,30,28.400000000000002,0,0,0
2006,7,20,23,30,27.900000000000002,0,0,0
2006,7,21,0,30,27.6,0,0,3
2006,7,21,1,30,27.1,0,0,1
2006,7,21,2,30,26.5,0,0,7
2006,7,21,3,30,26.1,0,0,7
2006,7,21,4,30,26.6,0,0,0
2006,7,21,5,30,28.900000000000002,7,43,7
2006,7,21,6,30,32.800000000000004,563,240,8
2006,7,21,7,30,36.7,448,401,8
2006,7,21,8,30,39.1,668,627,8
2006,7,21,9,30,40.900000000000006,838,797,0
2006,7,21,10,30,42.1,862,912,0
2006,7,21,11,30,42.900000000000006,869,970,0
2006,7,21,12,30,43.1,860,968,1
2006,7,21,13,30,42.800000000000004,653,847,8
2006,7,21,14,30,42.1,238,550,8
2006,7,21,15,30,41.2,417,526,8
2006,7,21,16,30,40.2,641,429,0
2006,7,21,17,30,38.400000000000006,479,227,0
2006,7,21,18,30,35.7,190,52,1
2006,7,21,19,30,33.7,0,0,0
2006,7,21,20,30,32.7,0,0,0
2006,7,21,21,30,32,0,0,0
2006,7,21,22,30,31.3,0,0,0
2006,7,21,23,30,30.5,0,0,0
2006,7,22,0,30,30,0,0,0
2006,7,22,1,30,29.6,0,0,0
2006,7,22,2,30,29.3,0,0,0
2006,7,22,3,30,29,0,0,0
2006,7,22,4,30,29.6,0,0,0
2006,7,22,5,30,32.1,225,57,0
2006,7,22,6,30,36.1,529,236,0
2006,7,22,7,30,39.800000000000004,677,437,0
2006,7,22,8,30,42,760,630,0
2006,7,22,9,30,43.400000000000006,805,788,0
2006,7,22,10,30,44.5,678,860,8
2006,7,22,11,30,44.800000000000004,599,875,8
2006,7,22,12,30,44.2,0,143,6
2006,7,22,13,30,42.900000000000006,0,49,6
2006,7,22,14,30,41.7,2,210,6
2006,7,22,15,30,40.6,18,254,8
2006,7,22,16,30,38.800000000000004,234,340,8
2006,7,22,17,30,36.1,16,110,8
2006,7,22,18,30,33.5,1,29,7
2006,7,22,19,30,32.1,0,0,8
2006,7,22,20,30,31.6,0,0,7
2006,7,22,21,30,31.200000000000003,0,0,7
2006,7,22,22,30,30.700000000000003,0,0,7
2006,7,22,23,30,30.200000000000003,0,0,7
2006,7,23,0,30,29.8,0,0,1
2006,7,23,1,30,29.5,0,0,0
2006,7,23,2,30,29.200000000000003,0,0,0
2006,7,23,3,30,29,0,0,0
